run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
ERR10959326	SAMEA112703002	ERX10397958	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/026/ERR10959326/ERR10959326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/026/ERR10959326/ERR10959326_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959326/DM00301V1PQ46_S29_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959326/DM00301V1PQ46_S29_L001_R2_001.fastq.gz	
ERR10959328	SAMEA112703004	ERX10397960	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10959328/ERR10959328_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10959328/ERR10959328_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959328/DM00302V1PQ16_S31_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959328/DM00302V1PQ16_S31_L001_R2_001.fastq.gz	
ERR10959330	SAMEA112703006	ERX10397962	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/030/ERR10959330/ERR10959330_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/030/ERR10959330/ERR10959330_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959330/DM00303V1PQ55_S34_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959330/DM00303V1PQ55_S34_L001_R2_001.fastq.gz	
ERR10959335	SAMEA112703011	ERX10397967	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10959335/ERR10959335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10959335/ERR10959335_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959335/DM00305V1PQ36_S39_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959335/DM00305V1PQ36_S39_L001_R2_001.fastq.gz	
ERR10959336	SAMEA112703012	ERX10397968	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10959336/ERR10959336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10959336/ERR10959336_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959336/DM00305V1PQ53_S40_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959336/DM00305V1PQ53_S40_L001_R2_001.fastq.gz	
ERR10959340	SAMEA112703016	ERX10397972	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/040/ERR10959340/ERR10959340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/040/ERR10959340/ERR10959340_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959340/DM00307V1PQ55_S44_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959340/DM00307V1PQ55_S44_L001_R2_001.fastq.gz	
ERR10959344	SAMEA112703020	ERX10397976	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/044/ERR10959344/ERR10959344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/044/ERR10959344/ERR10959344_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959344/DM00309V1PQ16_S48_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959344/DM00309V1PQ16_S48_L001_R2_001.fastq.gz	
ERR10959348	SAMEA112703024	ERX10397980	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10959348/ERR10959348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10959348/ERR10959348_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959348/DM00312V1PQ16_S52_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959348/DM00312V1PQ16_S52_L001_R2_001.fastq.gz	
ERR10959351	SAMEA112703027	ERX10397983	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10959351/ERR10959351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10959351/ERR10959351_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959351/DM00315V1PQ75-64-55_S55_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959351/DM00315V1PQ75-64-55_S55_L001_R2_001.fastq.gz	
ERR10959352	SAMEA112703028	ERX10397984	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10959352/ERR10959352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10959352/ERR10959352_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959352/DM00316V1PQ65_S56_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959352/DM00316V1PQ65_S56_L001_R2_001.fastq.gz	
ERR10959353	SAMEA112703029	ERX10397985	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10959353/ERR10959353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10959353/ERR10959353_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959353/DM00317V1PQ55-54_S57_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959353/DM00317V1PQ55-54_S57_L001_R2_001.fastq.gz	
ERR10959355	SAMEA112703031	ERX10397987	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/055/ERR10959355/ERR10959355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/055/ERR10959355/ERR10959355_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959355/DM00319V1PQ26_S59_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959355/DM00319V1PQ26_S59_L001_R2_001.fastq.gz	
ERR10959358	SAMEA112703034	ERX10397990	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10959358/ERR10959358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10959358/ERR10959358_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959358/DM00322V1PQ55_S62_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959358/DM00322V1PQ55_S62_L001_R2_001.fastq.gz	
ERR10959363	SAMEA112703039	ERX10397995	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/063/ERR10959363/ERR10959363_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/063/ERR10959363/ERR10959363_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959363/DM00325V1PQ54_S68_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959363/DM00325V1PQ54_S68_L001_R2_001.fastq.gz	
ERR10959364	SAMEA112703040	ERX10397996	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/064/ERR10959364/ERR10959364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/064/ERR10959364/ERR10959364_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959364/DM00325V1PQ64_S69_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959364/DM00325V1PQ64_S69_L001_R2_001.fastq.gz	
ERR10959367	SAMEA112703043	ERX10397999	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/067/ERR10959367/ERR10959367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/067/ERR10959367/ERR10959367_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959367/DM00327V1PQ16_S72_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959367/DM00327V1PQ16_S72_L001_R2_001.fastq.gz	
ERR10959370	SAMEA112703046	ERX10398002	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/070/ERR10959370/ERR10959370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/070/ERR10959370/ERR10959370_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959370/DM00329V1PQ75_S75_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959370/DM00329V1PQ75_S75_L001_R2_001.fastq.gz	
ERR10959371	SAMEA112703047	ERX10398003	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/071/ERR10959371/ERR10959371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/071/ERR10959371/ERR10959371_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959371/DM00330V1PQ16_S76_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959371/DM00330V1PQ16_S76_L001_R2_001.fastq.gz	
ERR10959372	SAMEA112703048	ERX10398004	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10959372/ERR10959372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10959372/ERR10959372_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959372/DM00331V1PQ55_S77_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959372/DM00331V1PQ55_S77_L001_R2_001.fastq.gz	
ERR10959373	SAMEA112703049	ERX10398005	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/073/ERR10959373/ERR10959373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/073/ERR10959373/ERR10959373_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959373/DM00332V1PQ16_S78_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959373/DM00332V1PQ16_S78_L001_R2_001.fastq.gz	
ERR10959374	SAMEA112703050	ERX10398006	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/074/ERR10959374/ERR10959374_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/074/ERR10959374/ERR10959374_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959374/DM00333V1PQ65_S79_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959374/DM00333V1PQ65_S79_L001_R2_001.fastq.gz	
ERR10959375	SAMEA112703051	ERX10398007	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/075/ERR10959375/ERR10959375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/075/ERR10959375/ERR10959375_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959375/DM00333V1PQ85_S80_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959375/DM00333V1PQ85_S80_L001_R2_001.fastq.gz	
ERR10959379	SAMEA112703055	ERX10398011	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10959379/ERR10959379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10959379/ERR10959379_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959379/DM00337V1PQ64-65_S84_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959379/DM00337V1PQ64-65_S84_L001_R2_001.fastq.gz	
ERR10959382	SAMEA112703058	ERX10398014	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10959382/ERR10959382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10959382/ERR10959382_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959382/DM00339V1PQ16-55_S87_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959382/DM00339V1PQ16-55_S87_L001_R2_001.fastq.gz	
ERR10959383	SAMEA112703059	ERX10398015	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/083/ERR10959383/ERR10959383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/083/ERR10959383/ERR10959383_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959383/DM00340V1PQ55_S88_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959383/DM00340V1PQ55_S88_L001_R2_001.fastq.gz	
ERR10959384	SAMEA112703060	ERX10398016	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/084/ERR10959384/ERR10959384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/084/ERR10959384/ERR10959384_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959384/DM00341V1PQ31_S89_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959384/DM00341V1PQ31_S89_L001_R2_001.fastq.gz	
ERR10959386	SAMEA112703062	ERX10398018	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/086/ERR10959386/ERR10959386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/086/ERR10959386/ERR10959386_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959386/DM00343V1PQ55-16_S91_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959386/DM00343V1PQ55-16_S91_L001_R2_001.fastq.gz	
ERR10959391	SAMEA112703067	ERX10398023	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10959391/ERR10959391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10959391/ERR10959391_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959391/DM00347V1PQ27_S97_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959391/DM00347V1PQ27_S97_L001_R2_001.fastq.gz	
ERR10959392	SAMEA112703068	ERX10398024	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10959392/ERR10959392_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10959392/ERR10959392_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959392/DM00348V1PQ55_S98_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959392/DM00348V1PQ55_S98_L001_R2_001.fastq.gz	
ERR10959394	SAMEA112703070	ERX10398026	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/094/ERR10959394/ERR10959394_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/094/ERR10959394/ERR10959394_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959394/DM00350V1PQ31_S100_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959394/DM00350V1PQ31_S100_L001_R2_001.fastq.gz	
ERR10959396	SAMEA112703072	ERX10398028	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/096/ERR10959396/ERR10959396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/096/ERR10959396/ERR10959396_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959396/DM00352V1PQ31_S102_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959396/DM00352V1PQ31_S102_L001_R2_001.fastq.gz	
ERR10959398	SAMEA112703074	ERX10398030	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10959398/ERR10959398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10959398/ERR10959398_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959398/DM00354V1PQ26_S104_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959398/DM00354V1PQ26_S104_L001_R2_001.fastq.gz	
ERR10959409	SAMEA112703085	ERX10398041	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/009/ERR10959409/ERR10959409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/009/ERR10959409/ERR10959409_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959409/DM00363V1PQ64_S115_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959409/DM00363V1PQ64_S115_L001_R2_001.fastq.gz	
ERR10959411	SAMEA112703087	ERX10398043	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/011/ERR10959411/ERR10959411_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/011/ERR10959411/ERR10959411_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959411/DM00365V1PQ16_S117_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959411/DM00365V1PQ16_S117_L001_R2_001.fastq.gz	
ERR10959412	SAMEA112703088	ERX10398044	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10959412/ERR10959412_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10959412/ERR10959412_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959412/DM00366V1PQ16_S118_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959412/DM00366V1PQ16_S118_L001_R2_001.fastq.gz	
ERR10959419	SAMEA112703095	ERX10398051	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/019/ERR10959419/ERR10959419_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/019/ERR10959419/ERR10959419_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959419/DM00371V1PQ26_S125_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959419/DM00371V1PQ26_S125_L001_R2_001.fastq.gz	
ERR10959428	SAMEA112703104	ERX10398060	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10959428/ERR10959428_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10959428/ERR10959428_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959428/DM00380V1PQ36_S135_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959428/DM00380V1PQ36_S135_L001_R2_001.fastq.gz	
ERR10959429	SAMEA112703105	ERX10398061	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10959429/ERR10959429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10959429/ERR10959429_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959429/DM00381V1PQ55_S136_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959429/DM00381V1PQ55_S136_L001_R2_001.fastq.gz	
ERR10959434	SAMEA112703110	ERX10398066	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/034/ERR10959434/ERR10959434_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/034/ERR10959434/ERR10959434_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959434/DM00385V1PQ65_S141_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959434/DM00385V1PQ65_S141_L001_R2_001.fastq.gz	
ERR10959435	SAMEA112703111	ERX10398067	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10959435/ERR10959435_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10959435/ERR10959435_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959435/DM00386V1PQ16_S142_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959435/DM00386V1PQ16_S142_L001_R2_001.fastq.gz	
ERR10959440	SAMEA112703116	ERX10398072	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/040/ERR10959440/ERR10959440_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/040/ERR10959440/ERR10959440_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959440/DM00390V1PQ74_S147_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959440/DM00390V1PQ74_S147_L001_R2_001.fastq.gz	
ERR10959442	SAMEA112703118	ERX10398074	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/042/ERR10959442/ERR10959442_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/042/ERR10959442/ERR10959442_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959442/DM00392V1PQ55_S149_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959442/DM00392V1PQ55_S149_L001_R2_001.fastq.gz	
ERR10959445	SAMEA112703121	ERX10398077	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/045/ERR10959445/ERR10959445_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/045/ERR10959445/ERR10959445_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959445/DM00393V1PQ64_S152_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959445/DM00393V1PQ64_S152_L001_R2_001.fastq.gz	
ERR10959446	SAMEA112703122	ERX10398078	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10959446/ERR10959446_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10959446/ERR10959446_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959446/DM00394V1PQ51_S153_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959446/DM00394V1PQ51_S153_L001_R2_001.fastq.gz	
ERR10959447	SAMEA112703123	ERX10398079	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/047/ERR10959447/ERR10959447_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/047/ERR10959447/ERR10959447_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959447/DM00394V1PQ81_S154_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959447/DM00394V1PQ81_S154_L001_R2_001.fastq.gz	
ERR10959448	SAMEA112703124	ERX10398080	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10959448/ERR10959448_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10959448/ERR10959448_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959448/DM00394V1PQ84_S155_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959448/DM00394V1PQ84_S155_L001_R2_001.fastq.gz	
ERR10959451	SAMEA112703127	ERX10398083	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10959451/ERR10959451_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10959451/ERR10959451_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959451/DM00396V1PQ54_S158_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959451/DM00396V1PQ54_S158_L001_R2_001.fastq.gz	
ERR10959459	SAMEA112703135	ERX10398091	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/059/ERR10959459/ERR10959459_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/059/ERR10959459/ERR10959459_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959459/DM00403V1PQ55_S169_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959459/DM00403V1PQ55_S169_L001_R2_001.fastq.gz	
ERR10959465	SAMEA112703141	ERX10398097	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/065/ERR10959465/ERR10959465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/065/ERR10959465/ERR10959465_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959465/DM00409V1PQ16_S173_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959465/DM00409V1PQ16_S173_L001_R2_001.fastq.gz	
